%eval_id interface             b4             b5             b6             b1             b2             b3            kt4            kt5            kt6            kt1            kt2            kt3            kf6            kf4            kf5            kf2            kf3            kf1             a1             a3             a2             a5             a4             a6         obj_fn 
23           NO_ID      -0.342144      -0.115104       -0.22704       -0.20064        -0.9504        -0.6336        1.34048        1.68032         2.3128       0.990256       0.766528        1.14224        2.47328        2.37888        1.92576        1.91632        2.01072         1.9352        0.06608        0.05664       0.000944       0.016992        0.05664       0.063248   0.0670086994 
24           NO_ID      -0.341496      -0.114886       -0.22661       -0.20026        -0.9486        -0.6324        1.34332        1.68388         2.3177       0.992354       0.768152        1.14466        2.47852        2.38392        1.92984        1.92038        2.01498         1.9393        0.06622        0.05676       0.000946       0.017028        0.05676       0.063382  0.06281512719 
25           NO_ID      -0.340848      -0.114668       -0.22618       -0.19988        -0.9468        -0.6312        1.34616        1.68744         2.3226       0.994452       0.769776        1.14708        2.48376        2.38896        1.93392        1.92444        2.01924         1.9434        0.06636        0.05688       0.000948       0.017064        0.05688       0.063516  0.06016340541 
26           NO_ID        -0.3402       -0.11445       -0.22575        -0.1995         -0.945          -0.63          1.349          1.691         2.3275        0.99655         0.7714         1.1495          2.489          2.394          1.938         1.9285         2.0235         1.9475         0.0665          0.057        0.00095         0.0171          0.057        0.06365  0.05665302296 
27           NO_ID      -0.339552      -0.114232       -0.22532       -0.19912        -0.9432        -0.6288        1.35184        1.69456         2.3324       0.998648       0.773024        1.15192        2.49424        2.39904        1.94208        1.93256        2.02776         1.9516        0.06664        0.05712       0.000952       0.017136        0.05712       0.063784  0.05243028283 
28           NO_ID      -0.338904      -0.114014       -0.22489       -0.19874        -0.9414        -0.6276        1.35468        1.69812         2.3373       1.000746       0.774648        1.15434        2.49948        2.40408        1.94616        1.93662        2.03202         1.9557        0.06678        0.05724       0.000954       0.017172        0.05724       0.063918  0.04522320349 
29           NO_ID      -0.338256      -0.113796       -0.22446       -0.19836        -0.9396        -0.6264        1.35752        1.70168         2.3422       1.002844       0.776272        1.15676        2.50472        2.40912        1.95024        1.94068        2.03628         1.9598        0.06692        0.05736       0.000956       0.017208        0.05736       0.064052  0.03908346931 
30           NO_ID      -0.337608      -0.113578       -0.22403       -0.19798        -0.9378        -0.6252        1.36036        1.70524         2.3471       1.004942       0.777896        1.15918        2.50996        2.41416        1.95432        1.94474        2.04054         1.9639        0.06706        0.05748       0.000958       0.017244        0.05748       0.064186  0.03565163794 
31           NO_ID       -0.33696       -0.11336        -0.2236        -0.1976         -0.936         -0.624         1.3632         1.7088          2.352        1.00704        0.77952         1.1616         2.5152         2.4192         1.9584         1.9488         2.0448          1.968         0.0672         0.0576        0.00096        0.01728         0.0576        0.06432  0.03164832136 
32           NO_ID      -0.336312      -0.113142       -0.22317       -0.19722        -0.9342        -0.6228        1.36604        1.71236         2.3569       1.009138       0.781144        1.16402        2.52044        2.42424        1.96248        1.95286        2.04906         1.9721        0.06734        0.05772       0.000962       0.017316        0.05772       0.064454  0.02983899025 
33           NO_ID      -0.335664      -0.112924       -0.22274       -0.19684        -0.9324        -0.6216        1.36888        1.71592         2.3618       1.011236       0.782768        1.16644        2.52568        2.42928        1.96656        1.95692        2.05332         1.9762        0.06748        0.05784       0.000964       0.017352        0.05784       0.064588  0.02662189434 
34           NO_ID      -0.335016      -0.112706       -0.22231       -0.19646        -0.9306        -0.6204        1.37172        1.71948         2.3667       1.013334       0.784392        1.16886        2.53092        2.43432        1.97064        1.96098        2.05758         1.9803        0.06762        0.05796       0.000966       0.017388        0.05796       0.064722  0.02268503543 
35           NO_ID      -0.334368      -0.112488       -0.22188       -0.19608        -0.9288        -0.6192        1.37456        1.72304         2.3716       1.015432       0.786016        1.17128        2.53616        2.43936        1.97472        1.96504        2.06184         1.9844        0.06776        0.05808       0.000968       0.017424        0.05808       0.064856  0.02009621447 
36           NO_ID       -0.33372       -0.11227       -0.22145        -0.1957         -0.927         -0.618         1.3774         1.7266         2.3765        1.01753        0.78764         1.1737         2.5414         2.4444         1.9788         1.9691         2.0661         1.9885         0.0679         0.0582        0.00097        0.01746         0.0582        0.06499  0.01722733208 
